id;texto
"1023327284021866496"; "gostei de um vídeo @youtube verdade sobre o aquecimento global parte 1"
"1021569611718950912"; "@rodolfo_forest @giliadssilva @pblnll @guajajarasonia você sustentou sua tese, toda a ciência séria sustenta que existe sim aquecimento global, danos à camada de ozônio, etc"
"1016835744533549057"; "desmatamento em alta pode minar chance de o brasil cumprir meta contra aquecimento global ods13 ods15"
"1023252771947065345"; "@marialuisf_ o que é isso tem haver com aquecimento global."
"1024085192602992640"; "@climaterra isso é culpa do aquecimento global gargalhada o papai noel precisa de uma praia agora pra ficar em forma no natal.. gargalhada ??"
"1022798314557894656"; "aquecimento global diferentes países da porção norte do mundo estão enfrentando uma temporada de clima incomum. do japão ao canadá, passando por paquistão, grécia e suécia, as regiões enfrentam um fenômeno conhecido como 'onda de calor'. entenda:"
"1015751639993606144"; "@bravopreto @pauloap @gabrlelplnhelro comecei a notar isso depois daquelas nevascas e onda de frios intenso no eua , aí o termo aquecimento não tava tendo muito crédito , mudança climática se adequava mais ao fenômeno , são coisas simples mas que devemos prestar atenção pois a mídia é o porta voz da agenda globalista"
"1023961605401444353"; "aquecimento global pode ser muito pior do que o previsto https://t.co/k4ysd8iqgj"
"1017098279258116099"; "@gizmodobr nossa, a piada do ano. os cientistas "especialistas" em aquecimento global inventaram mais uma nova mentira agora."
"1017467485350715395"; "@julien_vives @joaquimteixeia "não existe aquecimento global", diz representante da omm na américa do sul - veja mais em"
"1018911594489810946"; "ainda diziam ah e tal com o aquecimento global vamos ter um verão mais quente dos ultimos anos yaya"
"1015934821510639617"; "é verão no norte e nem na inglaterra chove no fim de semana de @f1. se isso não é culpa do aquecimento global, não sei o que é"
"1022239096041877505"; "isto tudo e vocês a darem importância ao facto do trump achar que o aquecimento global não é real"
"1015372725899218944"; "colombiana falando de futebol e zoando o brasil é tipo árvore que apoia o aquecimento global não tem lógica nenhuma."
"1019049876628402177"; "cientistas contestam causa humana do aquecimento global / a grande falácia. maior do que essa só a do bolo do capitalismo ser para todos."
"1017527930170245121"; "aquecimento global 2k18 dj lucas omp de lucas omp np na soundcloud"
"1015758739536842753"; "@tthehaven @jqtei aquecimento global é meu zovo"
"1015747605094195202"; "fumaça de maconha de jornlista é principal vilã do aquecimento global"
"1013707236395356160"; "isto não é o aquecimento global, é o s.pedro"
"1022771228162043904"; "sempre que falam do aquecimento global no twitter a frase acaba sempre com “mas o trump continua a não acreditar” ou algo do género"
"1017598842068439041"; "novo estudo sugere que o aquecimento global pode ser o dobro do que os modelos climáticos preveem"
"1016770918797004800"; "ta mt frio cade o aquecimento global"
"1020049639914070016"; "@pirulla25 aquecimento global refutado, onde está seu deus agora?"
"1020694252458831874"; "humanos de merda olha o que vcs fizeram olha o aquecimento global"
"1016008863798190080"; "@markpachuz @joaquimteixeia @canariopistolaa o aquecimento global sempre existiu. ele só está acelerado. o processo de aquecimento e resfriamento do planeta é natural. o desmatamento abusivo para criação bovina prejudica. e não haviam esse num de animais juntos. eles não desmatavam também. não foi 6 por 1/2 dúzia."
"1023663951635251200"; "@joaovale aí está a prova de que o aquecimento global é uma farsa que nos estão a tentar impingir!!!"
"1019947700085772288"; "como indústria da carne contribui para o aquecimento global"
"1019531294345228288"; "saiba como as alterações climáticas ameaçam a internet! https://t.co/hjzgeny2ir"
"1017034564726816769"; ""desmatamento é o principal fator que pode levar o país a ter dificuldades de cumprir suas metas do acordodeparis para redução de emissões de gases de efeito estufa":"
"1019575876982329345"; "gostei de um vídeo @youtube ? podcast ? aquecimento global - ponto final resumo simples e fácil"
"1023044656555327493"; "no hemisfério norte, verão - incêndio na grécia com quase 80 mortos; ondas de calor no japão deixando 80 mortos no hemisfério sul, inverno - seca de diversos rios; temperaturas altas no período de geadas algumas pessoas - aquecimento global não existe eu - ata"
"1024437415346417666"; "pelo visto não existe aquecimento global nessa novela otemponãopara"
"1017208940604641280"; "se você acredita no aquecimento global, pelo menos me diz que estudou o básico de geologia e paleoclimatologia, se o argumento for "mas um professor meu disse", se preocupe. já tive uma professora que disse que napoleão deu um tiro de canhão no nariz da esfinge do egito."
"1019995543211331584"; "@joaomaurina k delicia ne irmaozinho mas infelizmente culpa do aquecimento global entao comemoro calada"
"1018658429517344768"; "@anaritalsantos sabes o que é sério tmb, o aquecimento global."
"1017402659366551552"; "@gnatalini cobra motivos pelos quais são paulo não tem inventário de emissão de gazes efeito estufa. população tem pleno direito de saber."
"1023687075206520832"; "da última vez que veio uma onda de calor como a da próxima semana morreram mais de 1000 pessoas em portugal, mas aquecimento global não é verdade right fellas hahahaha"
"1022575646780874754"; "top 3 coisas engraçadas que já me aconteceram no ônibus: 3. o dia que uma mulher disse que a culpa do aquecimento global era dos astronautas; 2. o dia que entrou uma perereca voando pela janela; 1. o dia que o motorista esqueceu o cobrador na rodoviária."
"1022793075163324418"; "sonhei que estava num café qualquer e estávamos a fumar um cigarro e apareceu uma sora minha de uns anos atrás e disse “está aqui um fumo” e eu pensei que tinha dito isso por estarmos a fumar e afinal ela estava a falar do aquecimento global (?) ahahahaha"
"1015731957836189696"; "aquecimento global de cú é rola. @exame"
"1018297579401039872"; "elon musk: olá por favor começar a acreditar que o aquecimento global existe. e também parar de tratar imigrantes como lixo conservadores: nn elon musk: eu ter dinheiro conservadores: obrigado. resolvido"
"1022634694209351681"; "@adrianojreiss @albertoustra hahahahah e o aquecimento global existe ?"
"1023776534111428608"; "@_edumariae mudar o clima para justificar o aquecimento global. doença pode vir direto deles ou deles afetando as plantações."
"1019386569667510273"; "@pedroxturbo sim eu posso, e isso graças ao climatologista da usp: ricardo augusto felício. fonte 1:"
"1019238812747227136"; "camiseta manga longa na circus music store : pra quem acredita em "aquecimento global": r$ 60,00 pra que não acredita em aquecimento global: r$ 55,00 pra quem paga à vista e sabe que segurar o peido na frente da morena é bem mais importante que o"
"1019227352579166209"; "já que a indústria da dúvida sobre o aquecimento global está a todo o vapor, cabe lembrar como foi feito o levantamento que mostra haver 97% de aceitação, entre os climatologistas, da relação de causalidade entre ação humana e aquecimento global:"
"1015637316906508288"; "estão exagerando no carvão. via @exame"
"1022462457917435905"; "42-28b: ninguém acha estranho que o grande problema mundial 10 anos atrás era o aquecimento global e hoje é o "machismo, racismo, homofobia"? o combate histérico precisa "inventar" um novo problema sempre que o anterior é desmascarado. "inventar" pode ser criar ou aumentar."
"1015651798386925568"; "@canal_90 se ele e vilão do aquecimento global então vão fazer churrasco ele evita o aquecimento global"
"1014578469899038726"; "vir pra aula e ouvir que o aquecimento global é uma mentira. meeeeee"
"1022561043913031685"; "pessoas tóxicas causam aquecimento global, diz pesquisa nao seja uma"
"1022293024112615424"; "@janainadobrasil janaína, eu acho que o termo fake news passou a ser usado de uma forma incorreta, como se fosse sinônimo de falso, mentira, boato, e outros. o fake news é bem mais sofisticado. eu definiria como: - formar uma opinião errada, sobre algo ou alga coisa - ex aquecimento global."
"1022242744234926080"; "?? as emissões de carbono estão crescendo ? o mundo está enfrentando uma crise hídrica ? a fome está em ascensão o mundo precisa tomar medidas urgentes para combater a mudança climática e seus impactos! ods13"
"1013560202468175872"; "se você teme falar sobre aborto, feminismo, causa lgbt, ideologia de gênero e aquecimento global, o politicamente correto já lhe acorrentou e aprisionou nas correntes do medo a sua mente e as suas emoções. reaja! não lute em seu próprio nome, mas em nome do senhor jesus cristo."
"1018252224227610624"; "@conexaoplaneta quer comprovar que o aquecimento global(exercido pelo homem) é verdade com apenas 1 fato? como se temperatura e clima fosse uma coisa exata? nem a previsão do tempo da sua cidade sabe se vai chover ou nãoque piada!"
"1015658232646381570"; "você acredita no aquecimento global então para de fazer seu churrasco, porque dessa forma - segundo os "especialistas" - você estará cometendo crime contra a humanidade. é cada uma viu ?"
"1021642638414495744"; "aquecimento global pode provocar 21 mil suicídios adicionais - https://t.co/3vpuzsbrs7"
"1016682011564609537"; "pequena política ameaça metas climáticas brasileiras o conjunto de retrocessos ambientais perpetrado pelo congresso e"
"1022622258433548288"; "ja ja vao dizer qe o aquecimento global é culpa das larries"
"1020028539486253058"; "@josephvss ainda bem que os cientistas estão a começar a chegar à conclusão que o ser humano afinal não tem tanro impacto no aquecimento global. mesmo assim, políticos como al gore e obama aproveitam para fazer propaganda a eles mesmo ao aderir a essas causas e lobbys"
"1016328022977327104"; "ontem foi o aniversário da vo da minha namorada e ajudamos no aquecimento global com aquele churrasco"
"1019276919798423553"; "@irezendee aquecimento global, puto."
"1022476972381949952"; "ótimo texto sobre a onda do calor o aquecimento global não é balela | blog do jura"
"1021526964136554496"; "e eu que achava que era uma referência ao aquecimento global"
"1024331877195411456"; "hoje no radinho: amazon x fake reviews, robô sonha japão x robôs, ar condicionado x aquecimento global, marte sqn - radinho de pilha https://t.co/esfxjqr0i0"
"1015976448316846081"; "“aquecimento global”: a maior “fake news” da história"
"1017391547434897408"; "@sonofviriathus agora disse que o aquecimento global provoca frio e chuva lmao"
"1023572701246578688"; "na verdade ele ta morrendo sim porque a industria alimenticia de carne ta causando a maior parte do aquecimento global, ta acabando com a flora e desperdiçando agua pra caramba, mas ne ? se comer um big mac é mais importante que isso k"
"1016821090100940803"; "@marinogn aquecimento global"
"1022411001365442561"; "ritaacreditas no aquecimento global"
"1016870909498593280"; "@pk_oly aqui é aquecimento global está de bobeira"
"1015745169587671040"; "o live earth pra quem não se lembra foi um evento de 24 horas de shows de música realizado em 8 países de 7 continentes, com o objetivo de sensibilizar a opinião pública mundial para o aquecimento global"
"1022894219894108162"; "@jornaloglobo aquecimento global?? fakenews"
"1015657523427364865"; "@exame aquecimento global nem existe"
"1022658490710589442"; "@bob_fernandes @ultrajano eu me pergunto se já não é sintoma do aquecimento global: cuca fundida."
"1014843912404520960"; "@ceticismo maldito aquecimento global"
"1019482952261136384"; "@koreaweeaboo aquecimento global ???"
"1017904720541863936"; "@zeuucrevelari @curiosidadeseu é culpa do aquecimento global"
"1015599044075380736"; "@exame aiaiai agora li merda hein até parece que o churrasquinho causa alguma coisa negativa pro mundo. pelo contrário, quem faz churrasco aqueceu a economia, reuniu os amigos estreitando as relações e saciou a fome. e tem mais: aquecimento global é uma farsa."
"1023922100128677889"; "@jornaloglobo legal matar um animal que está correndo risco de perder seu habitat devido ao aquecimento global. só acho que o guia turístico deveria saber os riscos que corria de encontrar um urso polar nessa área e ter se preparado melhor.. agora é tarde, o animal já morreu"
"1024036299093803009"; "@anbrouken o efeito estufa acelerado que nao é"
"1016913324053757953"; "@eikebatista estadao diz que se o desmatamento da amazônia e do cerrado seguir na tendência de alta observada nos últimos cinco anos, piorando a contribuição do brasil ao aquecimento global, outros setores do país terão de compensar essas emissões de gás carbônico."
"1017512611800285184"; "o que não te contaram sobre o aquecimento global - prageru via @youtube"
"1014267217540763650"; "e vocês duvidando do aquecimento global..ai ai"
"1018710643803934720"; "a prof de vcs também manda um zap falando pra vcs assistirem sobre aquecimento global na band news?"
"1020740522095366145"; "em questão de uma hora esfriou pra cassete, são paulo é essa bomba de mudança climática que acaba com a minha saúde sempre"
"1014814669020762112"; "curtas sobre ciência - 04 sofro cólicas todas as vezes que vejo âncoras de noticiários jornalísticos falando de “aquecimento global”. recentemente quem foi o responsável pelas dores no abdômen foi william waack."
"1013461573006974976"; "@erikakronemberg socorro achava que era só eu que me importava com a mudança climática drástica da rússia"
"1013903320308740096"; "@crazyinrussia greenpeace a ogn mais fraudulenta da história. pau neles! o "aquecimento global" hoje chamado de "mudanças climáticas" são um engodo."
"1019583481754587137"; "@uolnoticias a mídia esquerdista vagabunda e o "aquecimento global" ou as "mudanças climáticas". hahahaha hahahaha fakenews mídiaporca mídiaesquerdista uolmente folhamente datafolhamente"
"1020515162816737280"; "hoje estava 30°c as 14:00, agora está 13º clm sensação de 9º! nada de mudança climática, minha imunidade agradece ??"
"1022336026335956992"; "@cdnleon aquecimento global está atingindo proporções planetárias"
"1014684541053743104"; "grupo vai pressionar presidenciáveis por ações contra efeito estufa"
"1022139742123700224"; "segundo bolsonaro, aquecimento global é bobagem e vai retirar a carta de intenção de combate ao aquecimento global"
"1021833677943267335"; "a cena é que já não é "aquecimento global" mas sim "alterações climáticas""
"1018555549691121664"; "aquecimento global culpa da gabrielle, plástico nos oceanos culpa da gabrielle, temer presidente culpa da gabrielle, raffa moreira cantando culpa da gabrielle, tudo culpa minha. que saco."
"1014792006646816768"; "lembro-me quando existia essa suspeita entre votuporanga e fernandópolis. a interferência estrangeira é suspeita de ter um papel na mudança climática", acrescentou ele."
"1020130447743954944"; "contrafakenews - aquecimento global pode diminuir a taxa de natalidade."
"1016801793077063687"; "uma vida baseada em dor de cabeça a cada mudança climática"
"1021459147261468672"; "@jornaloglobo aquecimento global é uma das coisas mais lucrativa e ainda tem o poder de manipulaç?o de mercado"
"1016871552585994240"; "queria muito ter uma imunidade alta, e não ficar doente a cada mudança climática ?"
"1022137419653701632"; "@mansanob aquecimento global alok"
"1021801866403950592"; "@freeofhypocrisy tu é que pegas no caso específico de portugal e achas que isso serve para refutar o aquecimento global"
"1024368191919857664"; "qual aquecimento global qual quê! isto sim, pode ser o princípio do fim da humanidade: preço do malte e falta de garrafas põe em risco produção de cerveja na europa ???"
"1021801446428364800"; "aquecimento global pode aumentar o risco de suicídio, aponta estudo"
"1021459687995211776"; "confirma-se que o aquecimento global provoca granizo! ?"
"1015975447090384896"; "domingão dia de colaborar com o aquecimento global."
"1015295552928600069"; "@exame kkkkkkkk fake news, you are fake news. não existe aquecimento global, e sim aquecimento local, imprensa tupiniquim gargalhada moderada ninguemacredita"
"1022453569105129473"; "será que os seres vivos que sobreviveram aos períodos glaciares acreditavam em aquecimento global?? ?"
"1023909818082447360"; "calor na europa é "sinal inequívoco" de aquecimento global, dizem cientistas via @uolnoticias @uol"
"1019588503045312513"; "vamos ignorar que existe aquecimento global tá, mas só agora"
"1022616252064440320"; "efeito estufa, ação reação"
"1018805800419065856"; "chama-se mudanças climáticas, se existisse aquecimento global tavas tipo frango assado no forno dred"
"1022486083123208192"; "@panfleconomics na verdade essa informação só confirma os modelos existentes de aquecimento global."
"1022070341022175232"; "@zeno_1972 só falta o artigo ter terminado que a mcd também é culpada pelo aquecimento global e alterações climáticas e da destruição do sns."
"1014850500070707202"; "se é verdade que somos o que comemos, a maioria não sabe o que somos. as batatas nasceram no peru, onde camponeses aprenderam a cultivar mais de 3 mil tipos delas. e o tubérculo mais famoso do mundo pode nos salvar da fome frente ao aquecimento global."
"1018389241825460224"; "@imkkjr hauahsush caraio bicho sei la as pessoa tão mt loca ultimamente, é terraplanismo, aquecimento global é uma mentira, gente contra vacinação, neo nazistas phoda"
"1015623550726635520"; "primeiro que aquecimento global nem existe."
"1022330129761087488"; "@guajajarasonia @jeanwyllys_real efeito estufa é balela! até hoje ninguém provou nada disso. conversa pra globalista ficar ainda mais milionário."
"1023436228769841152"; "@luizmarquez018 sim, o aquecimento global tras o fim do mundo, nele possui tsunami, tornados, terremotos, a volta da era glacial e o calor infernal, aqui em teresina estamos com o calor infernal"
"1015743802714271744"; "eu acredito no aquecimento global. mas não, não aceito fazer nenhum sacrifício para reduzí-lo. ainda mais algo tão cruel quanto abrir mão de churrasco. taí um motivo nobre pra transformar a terra numa pedra seca infértil."
"1015551500528037888"; "penso que a onu discute a partir de 16 de julho o plano de accao para a implementação da agenda 2030:combate à pobreza, mudança climática, novas energias, etc. por cá ninguém debate o tema. a madonna é um aspirador das inteligências."
"1022436956322639877"; "o tempo ta atoa em toda a europa, inglaterra, alemanha e ate suécia tao com temperaturas bue altas mm e portugal entre outros paises ate a algumas semanas ainda chova isso não é mt normal, isto é o aquecimento global ne? kkkkk"
"1024402607136235520"; "@just_watching__ @63501fc253bd487 @zeno_1972 são as mesmas pessoas que negaram o aquecimento global atré ele estourar na cara, as mesmas que não aceitam que os recursos estão a acabar, etc é um pensamento religioso que em vez de um deus tem o mercado como fonte de toda a justiça, todo o consolo e toda a salvação"
"1021814082490576898"; "xingar uma army pode diminuir o aquecimento global em 90% ?????????repassem para diminuir o aquecimento global ????????????"
"1020801147907567617"; "ontem choveu e estava menos de 15 graus padrão, hoje ficaram 31 do nada! que inglaterra é essa que me falaram que era fria? ainda dizem que o aquecimento global não existe"
"1013885981362094080"; "@pedroosilvabb e eu não gosto do aquecimento global, temos tnt em comum"
"1016973637579169792"; "o aquecimento global pode ser o dobro do que os cientistas previam https://t.co/qyzii9cpow"
"1021746281994235904"; "gostei de um vídeo @youtube luiz carlos molion: não existe aquecimento global"
"1017135987728711680"; "apocalipse ok aquecimento global ok jocelyn flores ok mas essa foto é sacanagem já jesus que isso :"
"1020722864708833282"; "como indústria da carne contribui para o aquecimento global"
"1014875493429121026"; "brasileiros vêm sendo cinco das seis etapas do circuito mundial este ano líderes do certeza líderes do qs maior onda surfada na história é meus amigos, parece que não era apenas uma tempestade, mas uma verdadeira mudança climática global!!"
"1016329361165901825"; "eu nem terminei meu livro sobre aquecimento global e o do woodcock e ja to querendo ler tommaso campanella meu deus eu preciso de ordem nessa vida"
"1017885103710785539"; "@thelastfabeo veio o aquecimento global e ficaram só os monkeys"
"1015605739321217024"; "@jqtei o aquecimento global é tão fake quanto a honestidade do lula. quanto ao churrasco, se reclamarem vai ter churrasco no sábado também!"
"1021399208144834561"; "dá-lhe "aquecimento global" ???"
"1016390918281154560"; "brasil corre risco de não cumprir meta contra aquecimento global – sou notícia itabirito"
"1015356111392829441"; "@exame mais um motivo para nal acreditar em aquecimento global. nem venham tirarm meu churrasco."
"1020348073573220353"; "eu estava pensando aqui comigo e chegai a conclusão de que o aquecimento global está afetando a bunda da camila é serio aquele planeta só cresce gente."
"1015758438738157568"; "retweeted juliana @ajulysantos: “churrasco de domingo é vilão do aquecimento global” eu https://t.co/lmwakdfrbb"
"1018807608222810112"; "29 graus no inverno. e tem gente que ainda não acredita no aquecimento global."
"1017876325107994624"; "aproximadamente 20% das emissões de gases do efeito estufa são causadas pelo desmatamento, revela relatório da fao"
"1022222484626702337"; "nando moura x ricardo felício - aquecimento global. via @youtube"
"1022209883423301633"; "estudo mostra que a velocidade das correntes varia naturalmente ao longo do tempo. por anos, o ritmo rápido ajudou a conter o aquecimento do planeta, mas esse tempo acabou."
"1016423139608223746"; "desmatamento em alta pode minar chance de o brasil cumprir meta contra mudançasclimáticas. pesquisadores calculam custo de pelo menos us$ 2 trilhões na economia para país reduzir suas emissões de gases de efeitoestufa https://t.co/klikzchrp9"
"1022943078510997504"; "?????? aquecimento global {?} me encontro num tipo de aquecimento global cardíaco; amor. e toda vez que eu sinto a tua falta, olho para o infinito céu estrelado do meu quarto, aquele mesmo que você implantou lá, onde eu passo horas idealizando um mundo onde a gente caiba."
"1013376163736154113"; "fdc mas que merda de tempo! merda do aquecimento global e da maria leal"
"1021978175021215744"; "qual é sua opiniao em relacao ao aquecimento global — cara eu so burra"
"1020988657543639040"; "metalheads sao tao chatos porra juro nos moshs de metal nao há diferenças salariais nem aquecimento global"
"1015612433031974912"; "da fumaça que levanta quando a rosca flamba, ninguém acha que ajuda no aquecimento global"
"1020701964999553024"; "vocês que negam o aquecimento global, parabéns. vocês mataram o meu inverno. mataram."
"1019703583703433227"; "entre 16/7 e 18/7, o rio recebeu renomados cientistas de todo o mundo no simpósio frontiersdev. o encerramento das atividades significa o avanço sobre os desafios da mudança climática. ele compõe o calendário do ano brasil-reino unido de ciência e inovação scienceisgreat"
"1017072985730142208"; "cadê a p* do aquecimento global que os cientistas globalistas me prometeram?"
"1020006423017738241"; "o aquecimento global é real, é inverno e está um calor da porra!!!"
"1021661420407152642"; "@niggaiboo @neodroid "aquecimento global não existe porque ontem esteve frio""
"1022982533863157760"; "aquecimento global: nossa vida em jogo em duas décadas https://t.co/htwcpenkmt"
"1022662823745413120"; "o efeito estufa que tanto se falou no meu ensino médio"
"1015969949477687299"; "@exame - e a alface ? cria aquecimento global ? só idiota assina e dá dinheiro pra esse tipo de gente da exame ."
"1017461954833731584"; "@julien_vives @joaquimteixeia o fenômeno do efeito estufa, como descrito nos livros de meteorologia, é questionável e desafia as leis da termodinâmica! esse fenômeno não está descrito nos livros de física."
"1023863810078203904"; "deviam falar mais sobre aquecimento global"
"1023742996355973120"; "@spacetoday1 acreditar em aquecimento global é a mesma coisa que acreditar que a terra é redonda faça me favor né kkkkjkjkkjj"
"1016356156325982209"; "@estadao aquecimento global é meu ovo"
"1016427708186812421"; "se o lula for solto eu vou fazer um comentário da primeira parcela da população certamente é melhor que o aquecimento global é uma farsa"
"1022168552713936897"; "@feamaral_online @astrousp vendo que tem gente aí que acha que não existe aquecimento global e nem poluição dos mares"
"1018162198139539457"; "gostei de um vídeo @youtube moura x ricardo felício - aquecimento global."
"1015759705929584641"; "@exame o que causa o aquecimento global é jornalistazinho mimizento "burning the donuts" de segunda a segunda."
"1020397331374657536"; "vá, todos de mãos dadas em alto e bom som: não existe aquecimento global, isso é uma teoria da conspiração."
"1017349666432847872"; "só o pé desse homem pode deter o aquecimento global"
"1021516756098138112"; "cadáveres desaparecidos durante décadas sob geleiras suíças emergem com aquecimento global | internacional | el.."
"1020339683254038528"; "@feiokkk @brinoprestes @deadrosesclub @democredo se foda aquecimento global nem existe"
"1017479280207581184"; "@ccalligaris depois do resgate dos jovens na caverna de tham luang na tailandia, nos ajudem agora a resgatar o planeta terra das cavernas da poluiçao, mudanças climaticas, aquecimento global, e destruiçao da floresta amazonica, precisamos de muitos herois"
"1021761741787738112"; "aquecimento global = subida da temperaturas na atmosfera como noa oceanos alterações climáticas = variação das temperaturas em diferentes escalas"
"1018262609714434049"; "@conexaoplaneta faz calor: aquecimento global faz frio: aquecimento global deveriam mudar esse parametro para inventar que existe mudança climática"
"1022094265613205504"; "os 40° e os incêndios que a península ibérica passou durante anos estão-se a passar noutros países da europa, como é que ainda há pessoas que não acreditam no aquecimento global, tipo alooo"
"1018150122184695808"; "gostei de um vídeo @youtube antagonista entrevista ricardo felício – íntegra: "aquecimento global é"
"1020345933064736769"; ""surpreendente" pra quem ignora o aquecimento global."
"1016406312601567232"; "brasil corre risco de não cumprir meta contra aquecimento global"
"1016127905850589184"; "churrasco de domingo é o vilão do aquecimento global/// eu"
"1015200919712133121"; "aquecimento global obrigado por me estares a estragar o verão"
"1022378004335525888"; "via @estadao: a produção de carne e o efeito estufa -"
"1017424624433487874"; "omiti o aquecimento global da frase perdão estou com fome"
"1015928655493713921"; "@exame nós, gaúchos, devemos ser culpados por uns 70% de todo aquecimento global. pedimos perdão."
"1015714966622625792"; "@estulindaniel noooooo!! cuidado com aquecimento global!!!"
"1021234152094552066"; "eu queria muito que cada candidato a presidência falasse sobre o aquecimento global e qual vai ser a posição do brasil em frente a isso"
"1019251743547420673"; "@celestemartins3 @pedrotomas1975 nah é por causa do aquecimento global ??"
"1014339430499409920"; "@lebiitch @tatianagc_ porra tatiana, vai evitar o aquecimento global com teu poder de gelo, vai elsa"
"1019551802893783040"; "@ruiruibravo tanta indignação da ue no que toca ao aquecimento global e o trump sair do disacordo de paris, mas quando se descobriu a aldrabice da vw quem falou mais alto no parlamento europeu foram os grilos."
"1015970138800173058"; "@exame gases de efeito estufa conseguem absorver e acumular energia para aumentar a temperatura? uau, é um absurdo que só ignorantes acreditam."
"1015672981903814656"; "mudem a data do seu churrasco, porque aos domingos, da aquecimento global."
"1024025005884141568"; "rios em aquecimento fazem uma contribuição marcante para os níveis globais de gases de efeito estufa"
"1016060428869423104"; "@cnt_pr aquecimento global pode causar danos no esfriamento global, entenda:"
"1013878355890982914"; "@_misssteel olá, boa tarde! como vai? devido a nossa transmissão ser via satélite, a mudança climática de temporais, chuvas e nuvens podem realmente causar intermitência e ausência de sinal por alguns instantes. precisando, me acione por aqui! ?"
"1020389894554902528"; "@anapaulavolei eu não acredito em aquecimento global, mas qualquer política pra esfriar o planeta pra mim merecia certa urgência."
"1019257427596922880"; "não há aquecimento global, a terra é plana e nunca houve viagem à lua."
"1017384228974223360"; "e never forget aldinho rebelo,que quando era ministro da ciência e tecnologia do governo dilmãe renegava o aquecimento global(sendo apoiado por grandes cientistas como luis nassifra)"
"1018190912734793729"; "curso da onu meio ambiente e do instituto da onu para formação e pesquisa tem duração de 3 horas e trata do regime jurídico internacional de mudança climática, incluindo mecanismos da convenção-quadro e compromissos assumidos pelas partes https://t.co/ouqsu4zvsr"
"1018615180186537984"; "@g1 mas agora pode sujar tudo, poluir e jogar lixo em todo lugar. a direita está dizendo que poluição e aquecimento global é invenção da mídia kkkkkkkkk"
"1015705810079494145"; "@exame ah vai se fuder,que porra de aquecimento global é meu ovo,vou continuar com o churrasco e foda-se."
"1018461121089605632"; "@clauwild1 trump não é só louco. ele é demente, egoista, arrogante e bebezao.destroi acordos construudos pelo barack obama, acaba com o plano de saude que dava assistencia a população mais carente, acaba com os acordos internacionais que lutam p diminuir o aquecimento global. quer mais?"
"1019238937842372610"; "que mudança climática é essa? não vou negar, adoro"
"1020590314208284672"; "ambiente: é difícil ligar mudança climática a verão atípico, diz especialista"
"1019368650745237504"; "@sheangelcried e depois não querem que haja aquecimento global."
"1017818997058949121"; "aproximadamente 20% das emissões de gases do efeito estufa são causadas pelo desmatamento, revela relatório da fao ogm"
"1022173269619822592"; "mais um alerta ????estudo aponta ligação entre aumento de temperaturas e taxas de suicídio nos eua e no méxico nas últimas décadas https://t.co/2pkw2q2amy"
"1019197757305819137"; "@ivani64 ela apóia o aquecimento global e o aborto igual os outros, mereceu! besta foi ela que não levou um acessor com guarda chuva."
"1016976117020930049"; "professor da usp revela a farsa do aquecimento global no programa do jô!"
