id;texto
1018295456751857665; "@saritavaranis @cah_camilarv eu sou louca pra ter uma hortinha orgânica mas cada um é cada.dizem mesmo até que os gases dos bois e etc aumentam o efeito estufa... o óleo de coco era ótimo agora dizem que nem tanto..."
1015746248354226178; "@pauloap procure por vídeos do professor ricardo felício e do professor luiz carlos molion. ambos garantem que o aquecimento global não existe."
1021836942097428480; "opera mundi - aquecimento global pode provocar milhares de suicídios via @operamundi"
1024436594403680262; "uma geleira no meio do litoral que topper hein aquecimento global #otemponãopara"
1021367602491412480; "10°c em manhuaçu hoje pela manhã. este aquecimento global um dia me congela."
1016472668248444928; "@ttvictor @meufakefavorito as coisas deveriam ser muito claras (e na verdade são): o que obedece o método científico (por exemplo, o desenvolvimento das vacinas) é ciência. o que não obedece o método científico (por ex, o tal do "aquecimento global") não é ciência."
1014276927077666816; "@fabien_sc acho que como é típico do @wuantt ele está a ser irónico porque o tempo cá em portugal anda doido... ora está chuva ora está um calorão e a culpa disto tudo é, em parte da espécie humana, do aquecimento global."
1023649785436405760; "é, aquecimento global não existe né saudades inverno congelante do inferno viking viu. cadê meus 3 graus negativos porra"
1022115453425135617; "@jmatos_22 @leao_do_sul @vanessatexx @ceu37viana já não volta tudo ao normal, porque já é impossível reverter o aquecimento global, no máximo podemos tentar reduzir o impacto que causamos, mas com certas mentalidades é fdd"
1021757669869281280; "o planeta derrete e muitos - como o atual governo americano de trump- ainda negam as consequencias do aquecimento global. a onda de calor faz vitimas em toda europa, com incendio devastador na grecia. ja sao 54 dias sem chover em boa parte da inglaterra que esta em alerta."
1018873862845616129; "aquecimento global ameaça 1 bilhão de pessoas sem refrigeração no mundo"
1016129774631170051; "gostei de um vídeo @youtube ps4 | mudança climática e carros nerfados! - nerd edu"
1023327284021866496; "gostei de um vídeo @youtube verdade sobre o aquecimento global parte 1"
1019246346166038528; "cientistas comprovaram que a única forma eficaz de acabar com o efeito estufa é dando o cu 3x por dia. você está fazendo sua parte? eu estou fazendo a minha! compartilhe com 10 amigos veganos"
1015689290582503424; "dos super poderes de mãe ainda não adquiri o de prever mudança climática, mas em compensação o de fazer as coisas com um braço só já tô craque (inclusive esse tweet)."
1019537848096247809; "pois é. mas fica pensando em co2, efeito estufa, mudanças climáticas, aquecumento global e não cuidam nem do próprio umbigo"
1021569611718950912; "@rodolfo_forest @giliadssilva @pblnll @guajajarasonia você sustentou sua tese, toda a ciência séria sustenta que existe sim aquecimento global, danos à camada de ozônio, etc..."
1016835744533549057; "desmatamento em alta pode minar chance de o #brasil cumprir meta contra aquecimento global #ods13 #ods15"
1023252771947065345; "@marialuisf_ o que é isso tem haver com aquecimento global............."
1024085192602992640; "@climaterra isso é culpa do aquecimento global... gargalhada o papai noel precisa de uma praia agora pra ficar em forma no natal.. gargalhada ??"
1015707231583694848; "então você acredita mesmo no tal aquecimento global @exame ... tá... preocupante... legião de seguidores... pelas previsões do al gore, o planeta já teria torrado em 2014..."
1019316216677175297; "@bargluiza aquecimento global"
1022798314557894656; "aquecimento global diferentes países da porção norte do mundo estão enfrentando uma temporada de clima incomum. do japão ao canadá, passando por paquistão, grécia e suécia, as regiões enfrentam um fenômeno conhecido como 'onda de calor'. entenda:"
1015751639993606144; "@bravopreto @pauloap @gabrlelplnhelro comecei a notar isso depois daquelas nevascas e onda de frios intenso no eua , aí o termo aquecimento não tava tendo muito crédito , mudança climática se adequava mais ao fenômeno , são coisas simples mas que devemos prestar atenção pois a mídia é o porta voz da agenda globalista"
1023961605401444353; "aquecimento global pode ser muito pior do que o previsto https://t.co/k4ysd8iqgj"
1019219047320301568; "ai o menino fez um trabalho sobre como o aquecimento global é uma mentira pra feira de ciencias eu to urrando"
1017825909997559812; "se a gente acabar com o aquecimento global coisas como essa serão normais. é isso que o pt quer!"
1017098279258116099; "@gizmodobr nossa, a piada do ano. os cientistas "especialistas" em aquecimento global inventaram mais uma nova mentira agora."
1017467485350715395; "@julien_vives @joaquimteixeia "não existe aquecimento global", diz representante da omm na américa do sul... - veja mais em"
1017001917149581312; "“retrocesso gradual”: cientistas definem a governança ambiental brasileira para cumprir as metas do acordo de paris, para lutar contra o aquecimento global"
1018911594489810946; "ainda diziam ah e tal com o aquecimento global vamos ter um verão mais quente dos ultimos anos yaya"
1021515089839640576; "@_vtffdp não abordo a ciência por filme ou "estudos" feitos na esplanada. há alterações climáticas. o aquecimento global é treta. só desde 1998 existe recolha de dados para análise e obviamente compreende que 20 anos é pouco para avaliar (+)"
1015934821510639617; "é verão no norte e nem na inglaterra chove no fim de semana de @f1. se isso não é culpa do aquecimento global, não sei o que é"
1018043710981005312; "química ambiental - enem 2018 - o aquecimento global é uma farsa - e se for verdade"
1022239096041877505; "isto tudo e vocês a darem importância ao facto do trump achar que o aquecimento global não é real"
1015372725899218944; "colombiana falando de futebol e zoando o brasil é tipo árvore que apoia o aquecimento global não tem lógica nenhuma."
1024251632299778050; "como que aquecimento global existe se olha o friozao que ta??? aqueceu onde"
1019049876628402177; "cientistas contestam causa humana do aquecimento global / a grande falácia. maior do que essa só a do bolo do capitalismo ser para todos."
1017527930170245121; "aquecimento global 2k18 dj lucas omp de lucas omp #np na #soundcloud"
1020864461513666561; "e ainda há quem não acredite no aquecimento global..."
1015758739536842753; "@tthehaven @jqtei aquecimento global é meu zovo..."
1021054697191469056; "@otaku_zueirando @rafael_m_trento @imblue01 @billienervous cara ele poderia ter até a foto da grechen ou da tula luana (nao sei escrever)que ele teria mais credibilidade que você que diz que aquecimento global nao existe"
1015747605094195202; "fumaça de maconha de jornlista é principal vilã do aquecimento global"
1013707236395356160; "isto não é o aquecimento global, é o s.pedro"
1015754776372547589; "gostei de um vídeo @youtube ps4 | mudança climática e carros nerfados! - nerd edu"
1022544960615342080; "a pegada de carbono - quantidade total de emissões de gases do efeito estufa - está em níveis alarmantes pelo maior uso de terra, água e alimentação se comparado ao impacto ao meio ambiente das aves e porcos."
1024307374260142080; "to morrendo e a causa da morte é efeito estufa"
1015617310009196544; "a revista vexame disse que o churrasco de domingo é vilão do aquecimento global, china, rússia queimam bilhões de toneladas de combustíveis fósseis e a culpa de tudo é do meu vizinho que trabalha a semana toda e faz um churrasquinho no fim de semana! a vão cagar."
1020044515380482048; "minions nos vídeos quando é sobre mudança climática, falam que a ciência está errada e xingam o pirula. quando é sobre agrotóxicos, a ciência deles está certa e endeusam o vídeo do pirula. meus vídeos são sobre economia política, mas o que interessa é discutir outro homem nem citado."
1022771228162043904; "sempre que falam do aquecimento global no twitter a frase acaba sempre com “mas o trump continua a não acreditar” ou algo do género"
1019010697332772864; "@leandroexc @deadbeat @itsposttmalone @leo_saiyajin_ @tcasais11 devias ter identificado era o @paulo_ricard0_ visto que tem 1 ibizia contribui para o aquecimento global xd a culpa é do ibiza"
1017598842068439041; "novo estudo sugere que o aquecimento global pode ser o dobro do que os modelos climáticos preveem"
1016770918797004800; "ta mt frio cade o aquecimento global"
1020049639914070016; "@pirulla25 aquecimento global refutado, onde está seu deus agora?"
1020694252458831874; "humanos de merda olha o que vcs fizeram olha o aquecimento global"
1016008863798190080; "@markpachuz @joaquimteixeia @canariopistolaa o aquecimento global sempre existiu. ele só está acelerado. o processo de aquecimento e resfriamento do planeta é natural. o desmatamento abusivo para criação bovina prejudica. e não haviam esse num de animais juntos. eles não desmatavam também. não foi 6 por 1/2 dúzia."
1021837930652999683; "#suicídioeprevenção aquecimento global e suicídio"
1015750548207915008; "cientistas afirmam que após anos estudando a liberação da maconha na holanda e em outros países, o efeito principal é o aquecimento global, as calotas polares já sentem e há o derretimento de gelo, além dos cérebros bugando.??????"
1023663951635251200; "@joaovale aí está a prova de que o aquecimento global é uma farsa que nos estão a tentar impingir!!!"
1019947700085772288; "como indústria da carne contribui para o aquecimento global"
1017962181906878464; "@marcelovskiy eu alerto sobre o aquecimento global"
1019732579182923782; "você bêbada falando de aquecimento global é meu espírito animal — o erro"
1019531294345228288; "saiba como as alterações climáticas ameaçam a internet! https://t.co/hjzgeny2ir"
1015906575981187072; "foda-se o aquecimento global então"
1022272671973826560; "sou a única que está com medo de como estará o mundo daqui a uns anos? aserio o aquecimento global assusta me"
1015043233263603712; "eu to ensino sobre aquecimento global pra minha irma usando a parede do meu quarto ??"
1021811885535100928; "emite mais gases de efeito estufa que ta pouco"
1013885285451681792; "o que a rússia mais quer é o aquecimento global acontecendo jkkkkkkkkkkkkkkkkkkkk"
1018668234428637187; "@gdiasgam eu vi os discursos da malala na onu e pro nobel. ela fala de educar todas as crianças, e o poder que isso teria na sociedade. ela não disse que a fox news é um antro de demônios nem que o aquecimento global existe; muito menos pediu benção ao pai soros."
1018113618762784768; "unifai participa da elaboração de projeto sobre mudança climática para o programa euroclima - impacto via @googlenews"
1017034564726816769; ""#desmatamento é o principal fator que pode levar o país a ter dificuldades de cumprir suas metas do #acordodeparis para redução de emissões de gases de efeito estufa":"
1019575876982329345; "gostei de um vídeo @youtube ? podcast ? aquecimento global - ponto final resumo simples e fácil"
1020108469985251328; "o fim do mundo está próximo e as causas são o lixo e aquecimento global"
1023044656555327493; "no hemisfério norte, verão - incêndio na grécia com quase 80 mortos; ondas de calor no japão deixando 80 mortos no hemisfério sul, inverno - seca de diversos rios; temperaturas altas no período de geadas algumas pessoas - aquecimento global não existe eu - ata"
1019722329675517953; "@fabiogalvaooliv @jgaseixas pois é. a terra é plana, o aquecimento global é uma farsa devido ao falso modelo do globo que não explica nada e nem sabe o que são os corpos mais próximos de nós (sol,lua e planetas) e holocausto e ditudura nada tem a ver com a verdade plana ou a farsa do aquecimento global."
1024437415346417666; "pelo visto não existe aquecimento global nessa novela #otemponãopara"
1020058569847312384; "as mais importantes cidades do mundo - algumas delas brasileiras - se uniram para combater o aquecimento global. sabia que isso impacta positivamente a economia e a qualidade de vida das pessoas assista e entenda por quê."
1017208940604641280; "se você acredita no aquecimento global, pelo menos me diz que estudou o básico de geologia e paleoclimatologia, se o argumento for "mas um professor meu disse", se preocupe. já tive uma professora que disse que napoleão deu um tiro de canhão no nariz da esfinge do egito."
1019995543211331584; "@joaomaurina k delicia ne irmaozinho mas infelizmente culpa do aquecimento global entao comemoro calada"
1018658429517344768; "@anaritalsantos sabes o que é sério tmb, o aquecimento global."
1017402659366551552; "@gnatalini cobra motivos pelos quais são paulo não tem inventário de emissão de gazes efeito estufa. população tem pleno direito de saber...."
1014289889318219776; "o brasil está nas quartas de final.... na copa do mundo das emissões de gases do efeito estufa. o país é a única grande economia a aumentar a poluição sem gerar riqueza para a sociedade. https://t.co/mlkl7bgsab"
1023687075206520832; "da última vez que veio uma onda de calor como a da próxima semana morreram mais de 1000 pessoas em portugal, mas aquecimento global não é verdade right fellas hahahaha"
1023982500534792193; "aquecimento global, next"
1024308413487099904; "- o pikachu atômico está cumprindo o acordo; - não houve tortura; - o aquecimento global é uma invenção; - o homem nunca esteve na lua; - a terra é plana"
1014229102281351168; "@epacaralho mas eu não estou preocupado com o aquecimento global duh?"
1022575646780874754; "top 3 coisas engraçadas que já me aconteceram no ônibus: 3. o dia que uma mulher disse que a culpa do aquecimento global era dos astronautas; 2. o dia que entrou uma perereca voando pela janela; 1. o dia que o motorista esqueceu o cobrador na rodoviária."
1013940319648407552; "a produção de imbecis está a pleno vapor ultimamente,será que já é o efeito dos agrotóxicos nos alimentos,ou o efeito estufa ajudando a formar mais esses filho da puta também."
1022308107140120577; "twitter,facebook,instagram,youtube e outras mídias sociais pararam para falar da porra do nude do felipe neto!sério gente?em vez de vcs se preocuparem com coisas mais importantes como:aquecimento global,desmatamento da amazônia e etc,vcs se importam com a rola do felipe!sério??."
1022793075163324418; "sonhei que estava num café qualquer e estávamos a fumar um cigarro e apareceu uma sora minha de uns anos atrás e disse “está aqui um fumo” e eu pensei que tinha dito isso por estarmos a fumar e afinal ela estava a falar do aquecimento global (?) ahahahaha"
1015731957836189696; "aquecimento global de cú é rola. @exame"
1021804230334529536; "aquecimento global pode aumentar o risco de suicídio, aponta estudo https://t.co/reiwmvdq5t"
1019972783118446592; "a brasileira jbs, maior empresa de carnes do mundo, lidera a lista dos maiores produtores de co? do estudo, seguida por três corporações americanas: tyson foods, cargill e dairy farmers: https://t.co/yr546yuzt9"
1018297579401039872; "elon musk: olá por favor começar a acreditar que o aquecimento global existe. e também parar de tratar imigrantes como lixo conservadores: nn elon musk: eu ter dinheiro conservadores: obrigado. resolvido"
1022634694209351681; "@adrianojreiss @albertoustra hahahahah e o aquecimento global existe ?"
1023776534111428608; "@_edumariae mudar o clima para justificar o aquecimento global. doença pode vir direto deles ou deles afetando as plantações."
1019934268791848961; "tô começando a desconfiar que o aquecimento global foi um projeto porque todos odeiam o frio"
1015597606662176768; "@exame nem existe aquecimento global"
1019386569667510273; "@pedroxturbo sim eu posso, e isso graças ao climatologista da usp: ricardo augusto felício. fonte 1:"
1024437389983399937; "@detremura aquecimento global"
1017046116066619392; "triste demais trouxe um monte de blusinha de verão pra chape e fez esse frio do djabo está feliz aquecimento global"
1019238812747227136; "camiseta manga longa na circus music store : pra quem acredita em "aquecimento global": r$ 60,00 pra que não acredita em aquecimento global: r$ 55,00 pra quem paga à vista e sabe que segurar o peido na frente da morena é bem mais importante que o..."
1019227352579166209; "já que a indústria da dúvida sobre o aquecimento global está a todo o vapor, cabe lembrar como foi feito o levantamento que mostra haver 97% de aceitação, entre os climatologistas, da relação de causalidade entre ação humana e aquecimento global:"
1017787615418945536; "um frio desses e ces vem me fala que existe aquecimento global"
1015637316906508288; "estão exagerando no carvão. via @exame"
1018461941776441345; "@starswithnames mano do céu ;-; com isso pode haver o que mais todos temiam.... o aquecimento global! (zueira) fica bem ??"
1022462457917435905; "42-28b: ninguém acha estranho que o grande problema mundial 10 anos atrás era o aquecimento global e hoje é o "machismo, racismo, homofobia"? o combate histérico precisa "inventar" um novo problema sempre que o anterior é desmascarado. "inventar" pode ser criar ou aumentar."
1022084811471638528; "eu sei que é culpa do aquecimento global e que eu deveria estar preocupada... mas tô amando esse calor em londres. me julguem"
1020784039777775616; "desmentindo a farsa do aquecimento global existem mais molieres do que homens. o coração de uma molier é gelado. façam os cálculos e percebam que o aquecimento global é impossível."
1015935932325945345; "ande o dia inteiro de carro e ponha a culpa do “aquecimento global” no escapamento do boi."
1015374960867540992; "gostei de um vídeo @youtube ção de co2 em sedimentos pode ser viável contra aquecimento global - space"
1015050715692261376; "queria ver o comentário do idiota do @alexandregarcia sobre aquecimento global sobe para 33 número de mortos por onda de calor no canadá"
1020523479135907841; "não basta eu estudar o dia inteiro, quando eu posso ficar de deboa e ver netflix eu coloco num documentário que chama cowspiracy e fala de efeito estufa"
1019723300925247489; "vai bugar com alguns fãs dele que não acreditam em aquecimento global"
1022504837034983424; "atualmente a taxa de suicídios já aumenta nos meses mais quentes do ano. “o suicídio é uma das principais causas de morte no mundo e as..."
1015651798386925568; "@canal_90 se ele e vilão do aquecimento global então vão fazer churrasco ele evita o aquecimento global"
1021805968575934464; "@thiaguiimh aquecimento global"
1014578469899038726; "vir pra aula e ouvir que o aquecimento global é uma mentira. meeeeee"
1022561043913031685; "pessoas tóxicas causam aquecimento global, diz pesquisa nao seja uma"
1022293024112615424; "@janainadobrasil janaína, eu acho que o termo fake news passou a ser usado de uma forma incorreta, como se fosse sinônimo de falso, mentira, boato, e outros. o fake news é bem mais sofisticado. eu definiria como: - formar uma opinião errada, sobre algo ou alga coisa - ex aquecimento global."
1015590468091088896; "ahahaha! pronto! acharam o motivo do aquecimento global"
1015765033849184258; "@gabrielcosta101 @brasildevolta @pauloap “aquecimento global” é uma enganação. nunca foi provado, pelo contrário. já foi desmentido varias vezes. serve pra tirar dinheiro das nações. comandado pela esquerda. como não conseguiram mais enganar ninguém, mudaram o termo de “aquecimento global” para “mudanças climáticas”."
1018666491489783808; "o aquecimento global é real"
1022242744234926080; "?? as emissões de carbono estão crescendo ? o mundo está enfrentando uma crise hídrica ? a fome está em ascensão o mundo precisa tomar medidas urgentes para combater a mudança climática e seus impactos! #ods13..."
1021845029185302528; "como resolver o aquecimento global e ganhar dinheiro pergunte ao economista como!"
1021375141660553216; "a 3ª semana de formação em direitos humanos e educação popular será realizada pelo centro de formação da ação educativa entre amanhã, 24, e sábado, 28, incluindo oficina sobre mudança climática. conheça a programação e inscreva-se aqui:"
1020437079925420032; "mano eu desisto da internet... tem algumas pessoas dizendo que o aquecimento global é uma farsa porque "está fazendo frio"... sim, isso mesmo esse é o único argumento deles."
1013560202468175872; "se você teme falar sobre aborto, feminismo, causa lgbt, ideologia de gênero e aquecimento global, o politicamente correto já lhe acorrentou e aprisionou nas correntes do medo a sua mente e as suas emoções. reaja! não lute em seu próprio nome, mas em nome do senhor jesus cristo."
1018252224227610624; "@conexaoplaneta quer comprovar que o aquecimento global(exercido pelo homem) é verdade com apenas 1 fato? como se temperatura e clima fosse uma coisa exata? nem a previsão do tempo da sua cidade sabe se vai chover ou não...que piada!"
1015658232646381570; "você acredita no aquecimento global então para de fazer seu churrasco, porque dessa forma - segundo os "especialistas" - você estará cometendo crime contra a humanidade. é cada uma viu... ?"
1021642638414495744; "aquecimento global pode provocar 21 mil suicídios adicionais - https://t.co/3vpuzsbrs7"
1016682011564609537; "pequena política ameaça metas climáticas brasileiras o conjunto de retrocessos ambientais perpetrado pelo congresso e..."
1022622258433548288; "ja ja vao dizer qe o aquecimento global é culpa das larries"
1014463985725399040; "humanidade estoura limite de 1,5ºc em 22 anos, diz estudo https://t.co/8aiufk55oj se as emissões de gases de efeito estufa continuarem crescendo nos níveis atuais, restam cerca de 22 anos até que temperatura global alcance 1,5°c e impactos disto sobre o clima podem ser extremos"
1017554437450149888; "@gabrlelplnhelro culpa do aquecimento global! não pera..."
1018992638169702402; "adicionei um vídeo a uma playlist @youtube moura x ricardo felício - aquecimento global."
1020514891239739393; "tô discutindo com um mano ele ta falando que aquecimento global não existe e que é politicagem"
1020028539486253058; "@josephvss ainda bem que os cientistas estão a começar a chegar à conclusão que o ser humano afinal não tem tanro impacto no aquecimento global. mesmo assim, políticos como al gore e obama aproveitam para fazer propaganda a eles mesmo ao aderir a essas causas e lobbys"
1019006231015493633; "@mblivre conservadora que é a favor do aborto não ser crime, é a favor da união civil entre gays, disse que apoiaria um filho gay, apoia medidas contra o aquecimento global... se fosse brasileira, a fábrica de fake news mbl ia chamar ela de comunista."
1016328022977327104; "ontem foi o aniversário da vo da minha namorada e ajudamos no aquecimento global com aquele churrasco"
1019276919798423553; "@irezendee aquecimento global, puto."
1022476972381949952; "ótimo texto sobre a onda do calor o aquecimento global não é balela | blog do jura"
1021526964136554496; "e eu que achava que era uma referência ao aquecimento global"
1024331877195411456; "hoje no radinho: amazon x fake reviews, robô sonha japão x robôs, ar condicionado x aquecimento global, marte #sqn - radinho de pilha https://t.co/esfxjqr0i0"
1015976448316846081; "“aquecimento global”: a maior “fake news” da história"
1014998319234539521; "chegando lá, os caras começaram a perguntar sobre o que eles poderiam fazer para manter-se no comando depois de uma catástrofe global que eles têm certeza que virá: aquecimento global, guerra nuclear, crise migratória, você escolhe"
1017391547434897408; "@sonofviriathus agora disse que o aquecimento global provoca frio e chuva lmao"
1023572701246578688; "na verdade ele ta morrendo sim porque a industria alimenticia de carne ta causando a maior parte do aquecimento global, ta acabando com a flora e desperdiçando agua pra caramba, mas ne ? se comer um big mac é mais importante que isso... k"
1016821090100940803; "@marinogn aquecimento global"
1018934219223990275; "a hora agora é de empresas no mundo demonstrarem liderança para a ação climática, alinhando as metas voluntárias de redução de gases de efeito estufa com a ciência. aprenda como:"
1016064438619734016; "@exame mais olha o tipo da materia... kkkkkkkkkk tem ri!! se for assim na antiga quando nao existia eletricidade, era tudo no fogo, já existia aquecimento global entao!! kkkkk?"
1018661636083724288; "cagar na cabeça pode mas você se tu mijou no chão a culpa do efeito estufa e sua"
1022411001365442561; "rita...acreditas no aquecimento global"
1016870909498593280; "@pk_oly aqui é aquecimento global está de bobeira"
1020679490366836736; "essa mudança climática fode com a rinite de qualquer um, puta merda"
1024399321091989505; "no mês de julho, a química jr. realizou, em parceria com a prefeitura de américo brasiliense, a pesagem de lixo produzido para o projeto verde, que faz a compensação de gases do efeito estufa com plantio de árvores,..."
1015745169587671040; "...o live earth pra quem não se lembra foi um evento de 24 horas de shows de música realizado em 8 países de 7 continentes, com o objetivo de sensibilizar a opinião pública mundial para o aquecimento global..."
1022894219894108162; "@jornaloglobo aquecimento global?? fakenews"
1015657523427364865; "@exame aquecimento global nem existe..."
1018532651198656513; "eu não acredito no aquecimento global"
1017774838071611392; "@bernardopkuster @realdonaldtrump e a refutação da evolução ainda não saiu, neah cadê a refutação do aquecimento global !? cadê o artigo científico refutando !? cadê !?"
1021226933948944384; "como debater de forma eficiente/civilizada com alguém que acredita que o aquecimento global é uma invenção midiática sem vomitar em cima da pessoa de tão enjoada que você vai ficar de ouvir as idiotice de argumento anti-esquerdista que tem nada a ver com o tema google pesquisar"
1015957823421927426; "tranquilo porque o do sábado continua liberado"
1022658490710589442; "@bob_fernandes @ultrajano eu me pergunto se já não é sintoma do aquecimento global: cuca fundida."
1021480399560744961; "aquecimento global causará onda de suicídios nos eua, dizem cientistas #eua #méxico #rússia"
1016733358758547457; "pra que esse sol desgraçado em pleno junho gente stop por favor aquecimento global"
1017068958900473856; "@oteumestre ''se deus existe porque existe a fome?'' ''se deus existe porque existe o terrorismo?'' ''se deus existe porque existe o aquecimento global?'' ''se deus existe porque morrem pessoas todos os anos?'' mudem de argumentos sff, é um pouco repetitivo isto..."
1014843912404520960; "@ceticismo maldito aquecimento global"
1014615851058819072; "@brasil247 a onu tem a guerra na síria , a fome e malária em vários países africanos, o aquecimento global , tanta coisa pra se preocupar e vem o lula se achando ..."
1021403244571123713; "a mina ta entrando até na minha nóia de efeito estufa cara quem caralhos é essa mulher?"
1019482952261136384; "@koreaweeaboo aquecimento global ???"
1015274346519126021; "@exame não há aquecimento global. notícias ridículas."
1017904720541863936; "@zeuucrevelari @curiosidadeseu é culpa do aquecimento global"
1020188169881505793; "@renantresch vamo fala sobre aquecimento global e o avanço da tecnologia na indústria de metal"
1015599044075380736; "@exame aiaiai agora li merda hein... até parece que o churrasquinho causa alguma coisa negativa pro mundo. pelo contrário, quem faz churrasco aqueceu a economia, reuniu os amigos estreitando as relações e saciou a fome. e tem mais: aquecimento global é uma farsa."
1014859125661061122; "aquecimento global aumenta resistência de bactérias"
1023922100128677889; "@jornaloglobo legal matar um animal que está correndo risco de perder seu habitat devido ao aquecimento global. só acho que o guia turístico deveria saber os riscos que corria de encontrar um urso polar nessa área e ter se preparado melhor.. agora é tarde, o animal já morreu"
1015759585523716096; "@brasildevolta @gabrielcosta101 @pauloap o planeta aumenta e esfria desde que, literalmente, o mundo é mundo. quando viram que o planeta não estava aumentando da forma prevista, mudaram de “aquecimento global” para “mudanças climáticas”..."
1013432141622005761; "aquecimento global"
1015789536109125633; "@ajulysantos a cada churrasco seu utilizando carvão um urso polar morre na antártida devido ao aquecimento global"
1024036299093803009; "@anbrouken o efeito estufa acelerado que nao é"
1016913324053757953; "@eikebatista estadao diz que se o desmatamento da amazônia e do cerrado seguir na tendência de alta observada nos últimos cinco anos, piorando a contribuição do brasil ao aquecimento global, outros setores do país terão de compensar essas emissões de gás carbônico."
1017512611800285184; "o que não te contaram sobre o aquecimento global - prageru via @youtube"
1014267217540763650; "e vocês duvidando do aquecimento global...........ai ai"
1018710643803934720; "a prof de vcs também manda um zap falando pra vcs assistirem sobre aquecimento global na band news?"
1018268457626931200; "a verdade sobre aquecimento global"
1014683815338528768; "@karinafdesa @baasthay @toughgal_ ninguém ta colocando saude mental em jogo amiga negocio é que não orna, não faz sentido desafia o sentido da rotação da terra e ajuda o aquecimento global a aumentar dair pior coisa que ja vi série e olha que ja vi muita coisa"
1020740522095366145; "em questão de uma hora esfriou pra cassete, são paulo é essa bomba de mudança climática que acaba com a minha saúde sempre"
1015732706859249664; "@ajulysantos @paulacamara_ se eu for falar para um gringo que uma agência de notícias aqui no brasil está noticiando que a ciência descobriu que fazer churrasco aos domingos causa o aquecimento global ele vai rir de mim por um ano, então eu vou na sua dica juliana só vou fazer aos sábados."
1015628833595289600; "@almeidasn12 @fitzca não, a regra é clara: churrasco de domingo, domingo, é o vilão do aquecimento global."
1014814669020762112; "curtas sobre ciência - 04 sofro cólicas todas as vezes que vejo âncoras de noticiários jornalísticos falando de “aquecimento global”. recentemente quem foi o responsável pelas dores no abdômen foi william waack."
1013461573006974976; "@erikakronemberg socorro achava que era só eu que me importava com a mudança climática drástica da rússia"
1013903320308740096; "@crazyinrussia greenpeace a ogn mais fraudulenta da história. pau neles! o "aquecimento global" hoje chamado de "mudanças climáticas" são um engodo."
1019583481754587137; "@uolnoticias a mídia esquerdista vagabunda e o "aquecimento global" ou as "mudanças climáticas". hahahaha hahahaha #fakenews #mídiaporca #mídiaesquerdista #uolmente #folhamente #datafolhamente"
1020389027797700609; "31ºc em são paulo. em julho.? trump saiu do acordo do paris e o aquecimento global veio com tudo na terra da garoa. e vcs aí falando de “centrão”, não sei o que não sei o que lá. guarda roupa todo errado!!???assim não dá, tem que impichar o bufão laranja. #mentirampramim"
1021247851823882240; "agora a sério preocupo-me tanto com o aquecimento global como me preocupo com o meu gato. nenhum deles existe!"
1016998537706524672; "@g1 a mentira do aquecimento global ja não esta mais funcionando e ja estar deixando de arrecadar ..."
1022174078466224128; "@paolacarosella você já deveria estar acostumada a ser responsabilizada por tudo o que é ~polêmico- , pela escalada da violência, pelo aquecimento global e pela derrocada da civilização cristã ocidental... dentre outras realidades nefastas."
